"candidate_id","candidate_name","candidate_lastname","party","district","election","contributions","election_year"
15324,"Schaefer, Monika","Schaefer","Green","Yellowhead","40th general election",2445,2008
16408,"El-Rafih, Mohamed","El-Rafih","Liberal","Yellowhead","40th general election",1700,2008
16259,"Kuzminski, Ken","Kuzminski","NDP","Yellowhead","40th general election",200,2008
15231,"Van Loan, Peter","Van Loan","Conservative","York--Simcoe","40th general election",32232,2008
15887,"Dewar, John","Dewar","Green","York--Simcoe","40th general election",410,2008
15604,"Moses, Judith","Moses","Liberal","York--Simcoe","40th general election",21390,2008
16191,"Gerl, Sylvia","Gerl","NDP","York--Simcoe","40th general election",3444,2008
16103,"Wilner, Rochelle","Wilner","Conservative","York Centre","40th general election",8026,2008
15325,"Frei, Rosemary","Frei","Green","York Centre","40th general election",200,2008
15409,"Dryden, Ken","Dryden","Liberal","York Centre","40th general election",250,2008
15176,"Cocelli, Aydin","Cocelli","Conservative","York South--Weston","40th general election",6640,2008
16184,"Papadimitriou, Andre","Papadimitriou","Green","York South--Weston","40th general election",3100,2008
15606,"Tonks, Alan","Tonks","Liberal","York South--Weston","40th general election",5400,2008
15187,"Sullivan, Mike","Sullivan","NDP","York South--Weston","40th general election",13004.15,2008
15959,"Nguyen, Kevin","Nguyen","Conservative","York West","40th general election",5400,2008
15486,"Capra, Nick","Capra","Green","York West","40th general election",40,2008
15662,"Sgro, Judy","Sgro","Liberal","York West","40th general election",6970,2008
15633,"Manfrini, Giulio","Manfrini","NDP","York West","40th general election",10490,2008
15056,"Breitkreuz, Garry","Breitkreuz","Conservative","Yorkton--Melville","40th general election",23909,2008
16431,"Antony, Jen","Antony","Green","Yorkton--Melville","40th general election",600,2008
15638,"Ottenbreit, Doug","Ottenbreit","NDP","Yorkton--Melville","40th general election",3540,2008
15436,"Streicker, John","Streicker","Green","Yukon","40th general election",4574,2008
15641,"Bagnell, Larry","Bagnell","Liberal","Yukon","40th general election",11260,2008
15778,"Bolton, Ken","Bolton","NDP","Yukon","40th general election",9040,2008
21404,"Fast, Ed","Fast","Conservative","Abbotsford","41st general election",33600,2011
22148,"Bryce, Daniel","Bryce","Green","Abbotsford","41st general election",500.5,2011
22212,"Hardin, Madeleine","Hardin","Liberal","Abbotsford","41st general election",18380,2011
21509,"Murray, David Alan","Murray","NDP","Abbotsford","41st general election",11572.64,2011
22588,"Matte, Jean-Maurice","Matte","Conservative","Abitibi--Baie-James--Nunavik--Eeyou","41st general election",17350,2011
23016,"Kasudluak, Johnny","Kasudluak","Green","Abitibi--Baie-James--Nunavik--Eeyou","41st general election",0,2011
21593,"Gervais, Léandre","Gervais","Liberal","Abitibi--Baie-James--Nunavik--Eeyou","41st general election",0,2011
22583,"Saganash, Romeo","Saganash","NDP","Abitibi--Baie-James--Nunavik--Eeyou","41st general election",2750,2011
22043,"Hébert, Steven","Hébert","Conservative","Abitibi--Témiscamingue","41st general election",3025,2011
23001,"Grenon, Suzie","Grenon","Liberal","Abitibi--Témiscamingue","41st general election",0,2011
22213,"Moore, Christine","Moore","NDP","Abitibi--Témiscamingue","41st general election",450,2011
22858,"Robichaud, Louis","Robichaud","Conservative","Acadie--Bathurst","41st general election",10770,2011
22762,"Gionet, Jean Marie","Gionet","Liberal","Acadie--Bathurst","41st general election",14450,2011
21744,"Godin, Yvon","Godin","NDP","Acadie--Bathurst","41st general election",12340,2011
21676,"Mourani, Maria","Mourani","Bloc","Ahuntsic","41st general election",0,2011
22738,"Kouretas, Ted","Kouretas","Green","Ahuntsic","41st general election",0,2011
21499,"Eloyan, Noushig","Eloyan","Liberal","Ahuntsic","41st general election",24440,2011
22861,"Harilaid, Mike","Harilaid","Green","Ajax--Pickering","41st general election",5000,2011
22334,"Lefebvre, Pierre","Lefebvre","Conservative","Alfred-Pellan","41st general election",1000,2011
22145,"Sturgeon, Ray","Sturgeon","Conservative","Algoma--Manitoulin--Kapuskasing","41st general election",2650,2011
22102,"Rekmans, Lorraine A.","Rekmans","Green","Algoma--Manitoulin--Kapuskasing","41st general election",1090,2011
22131,"Hughes, Carol","Hughes","NDP","Algoma--Manitoulin--Kapuskasing","41st general election",9166,2011
21495,"Sweet, David","Sweet","Conservative","Ancaster--Dundas--Flamborough--Westdale","41st general election",32395,2011
21712,"Ormond, Peter Michael","Ormond","Green","Ancaster--Dundas--Flamborough--Westdale","41st general election",5030,2011
21471,"Braden, Dave","Braden","Liberal","Ancaster--Dundas--Flamborough--Westdale","41st general election",1700,2011
22624,"MacBain, Nancy","MacBain","NDP","Ancaster--Dundas--Flamborough--Westdale","41st general election",10070,2011
21591,"Laframboise, Mario","Laframboise","Bloc","Argenteuil--Papineau--Mirabel","41st general election",1000,2011
22191,"Patry, Yvan","Patry","Conservative","Argenteuil--Papineau--Mirabel","41st general election",5000,2011
22448,"Matthews, Stephen","Matthews","Green","Argenteuil--Papineau--Mirabel","41st general election",838.62,2011
21434,"Fox, Daniel","Fox","Liberal","Argenteuil--Papineau--Mirabel","41st general election",0,2011
21576,"Manning, Fabian","Manning","Conservative","Avalon","41st general election",0,2011
22948,"Crowder, Matt","Crowder","Green","Avalon","41st general election",51.37,2011
22068,"Andrews, Scott","Andrews","Liberal","Avalon","41st general election",1400,2011
21584,"Fuchs, Matthew Martin","Fuchs","NDP","Avalon","41st general election",2641.54,2011
21486,"Brown, Patrick","Brown","Conservative","Barrie","41st general election",56280,2011
21585,"Jacoby-Hawkins, Erich","Jacoby-Hawkins","Green","Barrie","41st general election",609,2011
21491,"Wilson, Colin","Wilson","Liberal","Barrie","41st general election",151.4,2011
21810,"Clark, Myrna","Clark","NDP","Barrie","41st general election",9695,2011
22425,"Cartier, Charles","Cartier","Conservative","Bas-Richelieu--Nicolet--Bécancour","41st general election",5050,2011
21416,"Ritz, Gerry","Ritz","Conservative","Battlefords--Lloydminster","41st general election",15790,2011
22667,"Kratchmer, Norbert","Kratchmer","Green","Battlefords--Lloydminster","41st general election",100,2011
22836,"LaPlante, Jordan","LaPlante","Liberal","Battlefords--Lloydminster","41st general election",200,2011
21998,"Burrows, Bill","Burrows","Conservative","Beaches--East York","41st general election",10761.69,2011
21715,"Cameron, Aaron","Cameron","Green","Beaches--East York","41st general election",2150,2011
21706,"Kellway, Matthew","Kellway","NDP","Beaches--East York","41st general election",17596,2011
21831,"Bernier, Maxime","Bernier","Conservative","Beauce","41st general election",9725,2011
21753,"Morin, Claude","Morin","Liberal","Beauce","41st general election",19036,2011
22174,"Couturier, David","Couturier","Conservative","Beauharnois--Salaberry","41st general election",6730,2011
22058,"Deslandres, François","Deslandres","Liberal","Beauharnois--Salaberry","41st general election",10660,2011
22470,"Quach, Anne Minh-Thu","Quach","NDP","Beauharnois--Salaberry","41st general election",30,2011
21533,"Boucher, Sylvie","Boucher","Conservative","Beauport--Limoilou","41st general election",3150,2011
21717,"Chartier, Lorraine","Chartier","Liberal","Beauport--Limoilou","41st general election",3650,2011
21741,"Côté, Raymond","Côté","NDP","Beauport--Limoilou","41st general election",1350,2011
22113,"Chapman, Evelyne","Chapman","Conservative","Beauséjour","41st general election",750,2011
22923,"Arsenault, Natalie","Arsenault","Green","Beauséjour","41st general election",0,2011
22044,"LeBlanc, Dominic","LeBlanc","Liberal","Beauséjour","41st general election",1450,2011
21892,"Levi-Peters, Susan","Levi-Peters","NDP","Beauséjour","41st general election",2350,2011
21942,"Godue, Marie-Claude","Godue","Conservative","Berthier--Maskinongé","41st general election",11095,2011
21613,"Gaudet, Francine","Gaudet","Liberal","Berthier--Maskinongé","41st general election",7979.26,2011
21670,"Yelich, Lynne","Yelich","Conservative","Blackstrap","41st general election",30210,2011
22740,"Setyo, Shawn","Setyo","Green","Blackstrap","41st general election",0,2011
22105,"Moore, Darien","Moore","NDP","Blackstrap","41st general election",17789,2011
21963,"Hynes, Aaron","Hynes","Conservative","Bonavista--Gander--Grand Falls--Windsor","41st general election",7850,2011
22173,"Simms, Scott","Simms","Liberal","Bonavista--Gander--Grand Falls--Windsor","41st general election",17010,2011
22146,"Bridger, Clyde","Bridger","NDP","Bonavista--Gander--Grand Falls--Windsor","41st general election",100,2011
21453,"Mailhot, Daniel","Mailhot","Bloc","Bourassa","41st general election",0,2011
21867,"Gosal, Bal","Gosal","Conservative","Bramalea--Gore--Malton","41st general election",22841,2011
22905,"Moulton, John R.A.","Moulton","Green","Bramalea--Gore--Malton","41st general election",0,2011
22208,"Singh, Jagmeet","Singh","NDP","Bramalea--Gore--Malton","41st general election",20015.29,2011
22879,"Hoffberg, Mark","Hoffberg","Green","Brampton--Springdale","41st general election",0,2011
22490,"Dhalla, Ruby","Dhalla","Liberal","Brampton--Springdale","41st general election",0,2011
21725,"Grewal, Manjit","Grewal","NDP","Brampton--Springdale","41st general election",16150,2011
21531,"Seeback, Kyle","Seeback","Conservative","Brampton West","41st general election",39265,2011
22458,"Soor, Avtaar","Soor","Green","Brampton West","41st general election",400,2011
21902,"Kania, Andrew","Kania","Liberal","Brampton West","41st general election",4500,2011
21918,"Shergill, Jagtar","Shergill","NDP","Brampton West","41st general election",6250,2011
21490,"Tweed, Merv","Tweed","Conservative","Brandon--Souris","41st general election",40530,2011
21987,"Barnes, Dave","Barnes","Green","Brandon--Souris","41st general election",2995,2011
22642,"Penner, Wes","Penner","Liberal","Brandon--Souris","41st general election",13380,2011
21762,"Bouché, John","Bouché","NDP","Brandon--Souris","41st general election",3740,2011
21605,"McColeman, Phil","McColeman","Conservative","Brant","41st general election",73450,2011
21878,"Fueten, Nora","Fueten","Green","Brant","41st general election",1790,2011
21665,"Laferriere, Marc","Laferriere","NDP","Brant","41st general election",3250,2011
21735,"Hill, Stephen","Hill","Conservative","British Columbia Southern Interior","41st general election",6370,2011
21650,"Hunt, Bryan","Hunt","Green","British Columbia Southern Interior","41st general election",2430,2011
22937,"Lavell, Shan","Lavell","Liberal","British Columbia Southern Interior","41st general election",100,2011
21745,"Atamanenko, Alex","Atamanenko","NDP","British Columbia Southern Interior","41st general election",21395,2011
21634,"LeBlanc-Bauerle, Nolan","LeBlanc-Bauerle","Conservative","Brome--Missisquoi","41st general election",5750,2011
21443,"Paradis, Denis","Paradis","Liberal","Brome--Missisquoi","41st general election",9465,2011
21906,"Lussier, Marcel","Lussier","Bloc","Brossard--La Prairie","41st general election",11315,2011
21907,"Brossard, Maurice","Brossard","Conservative","Brossard--La Prairie","41st general election",9877,2011
21925,"Mendès, Alexandra","Mendès","Liberal","Brossard--La Prairie","41st general election",13545.6,2011
22336,"Mai, Hoang","Mai","NDP","Brossard--La Prairie","41st general election",2940,2011
21544,"Miller, Larry","Miller","Conservative","Bruce--Grey--Owen Sound","41st general election",32660,2011
21438,"Love, Kimberley","Love","Liberal","Bruce--Grey--Owen Sound","41st general election",33752.4,2011
22036,"Gventer, Karen","Gventer","NDP","Bruce--Grey--Owen Sound","41st general election",5815,2011
21770,"Wallace, Mike","Wallace","Conservative","Burlington","41st general election",25575,2011
22259,"Mayberry, Graham Reid","Mayberry","Green","Burlington","41st general election",4100,2011
21926,"Laird, David","Laird","NDP","Burlington","41st general election",13510,2011
21437,"Leung, Ronald","Leung","Conservative","Burnaby--Douglas","41st general election",29860,2011
22700,"Merlo, Adrianne","Merlo","Green","Burnaby--Douglas","41st general election",0,2011
22725,"Low, Ken","Low","Liberal","Burnaby--Douglas","41st general election",2325,2011
21747,"Stewart, Kennedy","Stewart","NDP","Burnaby--Douglas","41st general election",13155,2011
21631,"Forseth, Paul","Forseth","Conservative","Burnaby--New Westminster","41st general election",13694,2011
22397,"Evans, Garth","Evans","Liberal","Burnaby--New Westminster","41st general election",5680,2011
21829,"Julian, Peter","Julian","NDP","Burnaby--New Westminster","41st general election",33590,2011
22246,"Ablonczy, Diane","Ablonczy","Conservative","Calgary--Nose Hill","41st general election",11920,2011
22293,"Hajj, Tony","Hajj","Green","Calgary--Nose Hill","41st general election",4700,2011
21560,"McLeod, Margaret","McLeod","Liberal","Calgary--Nose Hill","41st general election",13290,2011
22443,"Hamilton, William","Hamilton","Green","Calgary Centre","41st general election",1615,2011
22159,"Pollock, Jennifer","Pollock","Liberal","Calgary Centre","41st general election",8410.13,2011
22112,"Rempel, Michelle","Rempel","Conservative","Calgary Centre-North","41st general election",8531.01,2011
21630,"MacIntosh, Heather","MacIntosh","Green","Calgary Centre-North","41st general election",10116.25,2011
21694,"Randall, Stephen James","Randall","Liberal","Calgary Centre-North","41st general election",13506.81,2011
22091,"Vargis, Paul","Vargis","NDP","Calgary Centre-North","41st general election",715,2011
22115,"Obhrai, Deepak","Obhrai","Conservative","Calgary East","41st general election",30505,2011
21937,"Petrunic, Josipa","Petrunic","Liberal","Calgary East","41st general election",2400,2011
21915,"Shory, Devinder","Shory","Conservative","Calgary Northeast","41st general election",27646,2011
22312,"Brown-Eckersley, Sheila","Brown-Eckersley","Green","Calgary Northeast","41st general election",1100,2011
22389,"Stewart, Cam","Stewart","Liberal","Calgary Northeast","41st general election",42739.77,2011
22691,"Fromm, Paul","Fromm","Bloc","Calgary Southeast","41st general election",7900,2011
21866,"Kenney, Jason","Kenney","Conservative","Calgary Southeast","41st general election",35250,2011
21441,"Spencer, Brett","Spencer","Green","Calgary Southeast","41st general election",0,2011
22292,"MacPhee, Brian N.","MacPhee","Liberal","Calgary Southeast","41st general election",6665,2011
