date,Party,sd
2018-03-10,NDP,2.140905743978082
2018-03-11,NDP,2.0279157904694998
2018-03-12,NDP,2.0418691926809016
2018-03-13,NDP,1.9769044547001613
2018-03-14,NDP,1.936734234342346
2018-03-15,NDP,1.8962252958496446
2018-03-16,NDP,1.9388168083809874
2018-03-17,NDP,1.9377391488449967
2018-03-18,NDP,1.975260121121337
2018-03-19,NDP,2.18600115813902
2018-03-20,NDP,2.3334033577983253
2018-03-21,NDP,2.383853721522728
2018-03-22,NDP,2.47166121880183
2018-03-23,NDP,2.543648203158299
2018-03-24,NDP,2.4128985914932364
2018-03-25,NDP,2.3400554577760357
2018-03-26,NDP,2.3773744394154233
2018-03-27,NDP,2.3745917682289863
2018-03-28,NDP,2.3515381784932217
2018-03-29,NDP,2.356164090900646
2018-03-30,NDP,2.3635457189926132
2018-03-31,NDP,2.3556001055024343
2018-04-01,NDP,2.3486538001211903
2018-04-02,NDP,2.3759351287798105
2018-04-03,NDP,2.377043963256191
2018-04-04,NDP,2.26762857653111
2018-04-05,NDP,2.2152933434738507
2018-04-06,NDP,2.1695565823976164
2018-04-07,NDP,2.1280133745092606
2018-04-08,NDP,2.089045055949801
2018-04-09,NDP,2.170391055630503
2018-04-10,NDP,2.196037155542219
2018-04-11,NDP,2.1060717019489412
2018-04-12,NDP,2.070706794159886
2018-04-13,NDP,2.0405997572509498
2018-04-14,NDP,2.244286198217986
2018-04-15,NDP,2.35901078617336
2018-04-16,NDP,2.5767379588360413
2018-04-17,NDP,2.736675172343105
2018-04-18,NDP,2.7672233122290275
2018-04-19,NDP,2.6122619681067434
2018-04-20,NDP,2.5490192717927873
2018-04-21,NDP,2.493730189386235
2018-04-22,NDP,2.439005718429539
2018-04-23,NDP,2.5100004086342116
2018-04-24,NDP,2.522382612470414
2018-04-25,NDP,2.399656651498412
2018-04-26,NDP,2.337796472197252
2018-04-27,NDP,2.2822987849312764
2018-04-28,NDP,2.2223070526473965
2018-04-29,NDP,2.1638516571121253
2018-04-30,NDP,2.2531353036404687
2018-05-01,NDP,2.2814239095068864
2018-05-02,NDP,2.282260411418282
2018-05-03,NDP,2.2893763067873123
2018-05-04,NDP,2.2967880623395267
2018-05-05,NDP,2.2891993891842612
2018-05-06,NDP,2.296743093037835
2018-05-07,NDP,2.2802396583025066
2018-05-08,NDP,2.2967150760114445
2018-05-09,NDP,2.3133408943966822
2018-05-10,NDP,2.337277676630713
2018-05-11,NDP,2.3493135713226074
2018-05-12,NDP,2.4058970259527217
2018-05-13,NDP,2.3935220253620217
2018-05-14,NDP,2.401118283497307
2018-05-15,NDP,2.4019992773032564
2018-05-16,NDP,2.4477048742656122
2018-05-17,NDP,2.4878503893180506
2018-05-18,NDP,2.5558059161219022
2018-05-19,NDP,2.575666269130648
2018-05-20,NDP,2.590839446882394
2018-05-21,NDP,2.5634894286675265
2018-05-22,NDP,2.5401605314423166
2018-05-23,NDP,2.590940620751063
2018-05-24,NDP,2.658476951465787
2018-05-25,NDP,2.7233962513926597
2018-05-26,NDP,2.7778886404402465
2018-05-27,NDP,2.831145689441264
2018-05-28,NDP,2.7693683423835926
2018-05-29,NDP,2.740857895292191
2018-05-30,NDP,2.628960279014893
2018-05-31,NDP,2.571544166751042
2018-06-01,NDP,2.5220655679767745
2018-06-02,NDP,2.5189611680485067
2018-06-03,NDP,2.493436063904511
2018-06-04,NDP,2.567653293394552
2018-06-05,NDP,2.5918745289810814
2018-06-06,NDP,2.5428517904829078
2018-06-07,NDP,2.535306058706961
2018-06-08,NDP,2.5308320101491946
2018-06-09,NDP,2.5177859392268354
2018-06-10,NDP,2.4689649865977423
2018-06-11,NDP,2.4636743320015944
2018-06-12,NDP,2.452620612314024
2018-06-13,NDP,2.403160051567945
2018-06-14,NDP,2.3495513694601575
2018-06-15,NDP,2.251434858386137
2018-06-16,NDP,2.2238511843235256
2018-06-17,NDP,2.1534731397556732
2018-06-18,NDP,2.1244435401352453
2018-06-19,NDP,2.0992385699318836
2018-06-20,NDP,2.0965292099069934
2018-06-21,NDP,2.0834268054326825
2018-06-22,NDP,2.079187143100247
2018-06-23,NDP,2.07006409022209
2018-06-24,NDP,2.0605846554312897
2018-06-25,NDP,2.068594660675283
2018-06-26,NDP,2.075811724768661
2018-06-27,NDP,2.009101593081957
2018-06-28,NDP,1.9815992167858916
2018-06-29,NDP,1.9577634137530666
2018-06-30,NDP,1.9768444562622935
2018-07-01,NDP,1.9637460779587328
2018-07-02,NDP,2.0281254792499355
2018-07-03,NDP,2.0524266574948697
2018-07-04,NDP,1.9796833539516663
2018-07-05,NDP,1.9226443092795258
2018-07-06,NDP,1.8691233646100016
2018-07-07,NDP,1.7527799758860998
2018-07-08,NDP,1.636224374561884
2018-07-09,NDP,1.6187918226550395
2018-07-10,NDP,1.583169212884424
2018-07-11,NDP,1.467002519299792
2018-07-12,NDP,1.435691345090036
2018-07-13,NDP,1.8576115624048668
2018-07-14,NDP,2.113884213428453
2018-07-15,NDP,2.3470347887255056
2018-07-16,NDP,2.644555377524131
2018-07-17,NDP,2.9029944514213186
2018-07-18,NDP,2.5217174069876167
2018-07-19,NDP,2.3726537123983116
2018-07-20,NDP,2.2526229544011604
2018-07-21,NDP,2.145577868478879
2018-07-22,NDP,2.048993993796219
2018-07-23,NDP,2.128865752174807
2018-07-24,NDP,2.134564922519534
2018-07-25,NDP,2.0699943855056633
2018-07-26,NDP,2.038355003398778
2018-07-27,NDP,2.008498441808086
2018-07-28,NDP,1.9886159787148743
2018-07-29,NDP,1.9694285829576543
2018-07-30,NDP,2.01997452835178
2018-07-31,NDP,2.0349547594200184
2018-08-01,NDP,1.954013779133112
2018-08-02,NDP,1.9205424334347594
2018-08-03,NDP,1.8918666994073035
2018-08-04,NDP,1.8598296574457414
2018-08-05,NDP,1.829483258615991
2018-08-06,NDP,1.895045111145849
2018-08-07,NDP,1.9126473894814566
2018-08-08,NDP,1.9160024393503814
2018-08-09,NDP,1.9778223472576777
2018-08-10,NDP,2.0174201152794957
2018-08-11,NDP,2.054163987024013
2018-08-12,NDP,2.088538458997
2018-08-13,NDP,2.1270548827803584
2018-08-14,NDP,2.103400349386762
2018-08-15,NDP,2.0892459542355395
2018-08-16,NDP,1.9987208898687583
2018-08-17,NDP,1.9621043064756893
2018-08-18,NDP,1.9360477748323195
2018-08-19,NDP,1.9140194727549968
2018-08-20,NDP,1.9016643529736235
2018-08-21,NDP,1.875754770019493
2018-08-22,NDP,1.8989859582373743
2018-08-23,NDP,1.910961636821262
2018-08-24,NDP,1.9198779993278259
2018-08-25,NDP,1.9165420782939537
2018-08-26,NDP,2.003360191784498
2018-08-27,NDP,1.9948505705078268
2018-08-28,NDP,1.992202499954065
2018-08-29,NDP,1.9870553726206812
2018-08-30,NDP,2.010824868903048
2018-08-31,NDP,2.034744679708228
2018-09-01,NDP,2.0526021076571492
2018-09-02,NDP,2.0700791227403657
2018-09-03,NDP,2.0915274556637433
2018-09-04,NDP,2.0977727692879244
2018-09-05,NDP,1.9999252088577157
2018-09-06,NDP,1.955721286701913
2018-09-07,NDP,1.9178483692445751
2018-09-08,NDP,1.8819971038235415
2018-09-09,NDP,1.8483855101427427
2018-09-10,NDP,1.9196890194077152
2018-09-11,NDP,1.8698621631005277
2018-09-12,NDP,1.7476589152341209
2018-09-13,NDP,1.6595217736524197
2018-09-14,NDP,1.5046090341731762
2018-09-15,NDP,1.3318514818341285
2018-09-16,NDP,1.495544239894333
2018-09-17,NDP,1.6463438555866248
2018-09-18,NDP,1.7500877495202984
2018-09-19,NDP,1.8420879937472816
2018-09-20,NDP,1.9857055426932484
2018-09-21,NDP,1.8616039482915514
2018-09-22,NDP,1.8165137284042001
2018-09-23,NDP,1.7805477569552846
2018-09-24,NDP,1.7290480077983232
2018-09-25,NDP,1.6791532325164475
2018-09-26,NDP,1.5776397498452852
2018-09-27,NDP,1.506243895712056
2018-09-28,NDP,1.4386399292924772
2018-09-29,NDP,1.464528171753761
2018-09-30,NDP,1.4548699413098913
2018-10-01,NDP,1.480501319024304
2018-10-02,NDP,1.476092235853081
2018-10-03,NDP,1.4317462968540353
2018-10-04,NDP,1.407039130373588
2018-10-05,NDP,1.548462056153277
2018-10-06,NDP,1.656780479883868
2018-10-07,NDP,1.745013986832061
2018-10-08,NDP,1.8756928984470917
2018-10-09,NDP,1.981977021345618
2018-10-10,NDP,1.9499991053733923
2018-10-11,NDP,1.959570009984919
2018-10-12,NDP,1.985233126688233
2018-10-13,NDP,2.0019281624896967
2018-10-14,NDP,2.0190407057761104
2018-10-15,NDP,2.0100805115651172
2018-10-16,NDP,2.0103116452942915
2018-10-17,NDP,2.018781957215795
2018-10-18,NDP,2.037815781660337
2018-10-19,NDP,2.057749067786766
2018-10-20,NDP,2.073260959232676
2018-10-21,NDP,2.0901901102815783
2018-10-22,NDP,2.1018726349559094
2018-10-23,NDP,2.1047894999960763
2018-10-24,NDP,2.1185784685892193
2018-10-25,NDP,2.1434181706260214
2018-10-26,NDP,2.1627980537377343
2018-10-27,NDP,2.18170574497669
2018-10-28,NDP,2.2005520245663
2018-10-29,NDP,2.207155505961689
2018-10-30,NDP,2.2033254767881267
2018-10-31,NDP,2.0972091916671323
2018-11-01,NDP,2.0454225403390067
2018-11-02,NDP,2.0003706491007063
2018-11-03,NDP,2.226720013116619
2018-11-04,NDP,2.350911920769086
2018-11-05,NDP,2.572737178803529
2018-11-06,NDP,2.602691116818926
2018-11-07,NDP,2.650587586017061
2018-11-08,NDP,2.4155116728130204
2018-11-09,NDP,2.242830283503874
2018-11-10,NDP,2.1197181501258924
2018-11-11,NDP,2.145405828430485
2018-11-12,NDP,2.1560956788942165
2018-11-13,NDP,2.1834421274591826
2018-11-14,NDP,2.2106525093431566
2018-11-15,NDP,2.184571716855999
2018-11-16,NDP,2.1724813855979757
2018-11-17,NDP,2.1563987288055553
2018-11-18,NDP,2.140885108740445
2018-11-19,NDP,2.174456819804468
2018-11-20,NDP,2.2193146253382983
2018-11-21,NDP,2.1534305276547845
2018-11-22,NDP,2.131420807097152
2018-11-23,NDP,2.112550806841154
2018-11-24,NDP,2.097551401264165
2018-11-25,NDP,2.0835656223032606
2018-11-26,NDP,2.268535837120238
2018-11-27,NDP,2.3570136564940265
2018-11-28,NDP,2.340667291440829
2018-11-29,NDP,2.360614932878417
2018-11-30,NDP,2.3818514364444736
2018-12-01,NDP,2.2928321912069713
2018-12-02,NDP,2.253153271742803
2018-12-03,NDP,2.320383505436067
2018-12-04,NDP,2.3399755084333167
2018-12-05,NDP,2.228865955863669
2018-12-06,NDP,2.170314232708947
2018-12-07,NDP,2.1192674402237186
2018-12-08,NDP,2.0357746571696307
2018-12-09,NDP,1.9776844490516943
2018-12-10,NDP,1.950450438420519
2018-12-11,NDP,1.9167080728615915
2018-12-12,NDP,1.8096927207275122
2018-12-13,NDP,1.768218720513157
2018-12-14,NDP,1.653766308574345
2018-12-15,NDP,1.668599587848767
2018-12-16,NDP,1.6410032784818085
2018-12-17,NDP,1.6687286509052153
2018-12-18,NDP,1.6577792356028105
2018-12-19,NDP,1.6387723694598861
2018-12-20,NDP,1.619225196544716
2018-12-21,NDP,1.5985694247294955
2018-12-22,NDP,1.5899134849166638
2018-12-23,NDP,1.5809076571082443
2018-12-24,NDP,1.6029605099467374
2018-12-25,NDP,1.5929989838283447
2018-12-26,NDP,1.5198043879374956
2018-12-27,NDP,1.476391445549637
2018-12-28,NDP,1.4347742726320685
2018-12-29,NDP,1.4190664565603475
2018-12-30,NDP,1.4040242874148263
2018-12-31,NDP,1.3785312109718357
2019-01-01,NDP,1.3581154804283344
2019-01-02,NDP,1.325531610996775
2019-01-03,NDP,1.2813234387845185
2019-01-04,NDP,1.2367564430257112
2019-01-05,NDP,1.2620827492230287
2019-01-06,NDP,1.2480740665387269
2019-01-07,NDP,1.2444096269852793
2019-01-08,NDP,1.2467181880880474
2019-01-09,NDP,1.3363679795072507
2019-01-10,NDP,1.4066235314537379
2019-01-11,NDP,1.4735491653252737
2019-01-12,NDP,1.5352515088322316
2019-01-13,NDP,1.5980155985674422
2019-01-14,NDP,1.6902715124920153
2019-01-15,NDP,1.7626700538228834
2019-01-16,NDP,1.7904404677038293
2019-01-17,NDP,1.855673737350557
2019-01-18,NDP,1.9409972284654013
2019-01-19,NDP,1.909224096086345
2019-01-20,NDP,1.9160464868944385
2019-01-21,NDP,1.9748819971560987
2019-01-22,NDP,1.9993091227494546
2019-01-23,NDP,1.9461842424947164
2019-01-24,NDP,1.9268142939559112
2019-01-25,NDP,1.9108709654077267
2019-01-26,NDP,1.89030796881954
2019-01-27,NDP,1.870756787750242
2019-01-28,NDP,1.907799629661404
2019-01-29,NDP,1.9106601260683511
2019-01-30,NDP,1.8285641472374785
2019-01-31,NDP,1.7925632250350543
2019-02-01,NDP,1.7968163337172949
2019-02-02,NDP,1.8063701058507498
2019-02-03,NDP,1.8138916944849677
2019-02-04,NDP,1.9053385839901846
2019-02-05,NDP,1.952006466987423
2019-02-06,NDP,1.8768696408019125
2019-02-07,NDP,1.7535601547521182
2019-02-08,NDP,1.6242055930511934
2019-02-09,NDP,1.5232127225417105
2019-02-10,NDP,1.4284979575975827
2019-02-11,NDP,1.4169358156272627
2019-02-12,NDP,1.453725761405459
2019-02-13,NDP,1.4558014704180546
2019-02-14,NDP,1.5684661934342476
2019-02-15,NDP,1.6287336902427902
2019-02-16,NDP,1.6806396133703962
2019-02-17,NDP,1.7269096567351294
2019-02-18,NDP,1.8094937376591465
2019-02-19,NDP,1.7485723644416047
2019-02-20,NDP,1.7911672448412361
2019-02-21,NDP,1.8216393401480844
2019-02-22,NDP,1.8499089460384852
2019-02-23,NDP,1.890367167718659
2019-02-24,NDP,1.9312464991843736
2019-02-25,NDP,1.8959448580715101
2019-02-26,NDP,1.8978516423678804
2019-02-27,NDP,2.1006918167125734
2019-02-28,NDP,2.2548852334078084
2019-03-01,NDP,2.403867890708392
2019-03-02,NDP,2.573070454688426
2019-03-03,NDP,2.6516997260255466
2019-03-04,NDP,2.5724853501671183
2019-03-05,NDP,2.53673200199995
2019-03-06,NDP,2.4979022302464458
2019-03-07,NDP,2.4055547288619468
2019-03-08,NDP,2.4210374846121545
2019-03-09,NDP,2.4021681743804333
2019-03-10,NDP,2.3837214021505133
2019-03-11,NDP,2.3732511497998363
2019-03-12,NDP,2.4161109837361723
2019-03-13,NDP,2.360756694585171
2019-03-14,NDP,2.3376267162029616
2019-03-15,NDP,2.282351544989992
2019-03-16,NDP,2.246314100385719
2019-03-17,NDP,2.2011182246633325
2019-03-18,NDP,2.2250992335445505
2019-03-19,NDP,2.201672149165579
2019-03-20,NDP,2.152593621690565
2019-03-21,NDP,2.1575144190682534
2019-03-22,NDP,2.1553515724126067
2019-03-23,NDP,2.287836645745548
2019-03-24,NDP,2.370340948196385
2019-03-25,NDP,2.497198754317771
2019-03-26,NDP,2.547397910952795
2019-03-27,NDP,2.558023119676231
2019-03-28,NDP,2.4537038245844416
2019-03-29,NDP,2.411854656538213
2019-03-30,NDP,2.3815139110281742
2019-03-31,NDP,2.35575546385601
2019-04-01,NDP,2.3844157311219134
2019-04-02,NDP,2.3234938767046005
2019-04-03,NDP,2.2710775645229186
2019-04-04,NDP,2.251006614195133
2019-04-05,NDP,2.2348545349304016
2019-04-06,NDP,2.221201522618175
2019-04-07,NDP,2.2707482879732233
2019-04-08,NDP,2.3160575838754442
2019-04-09,NDP,2.3355448446503644
2019-04-10,NDP,2.2936501728997976
2019-04-11,NDP,2.285441457878602
2019-04-12,NDP,2.2799593277384727
2019-04-13,NDP,2.2715668633632595
2019-04-14,NDP,2.258281695287077
2019-04-15,NDP,2.3094126595981104
2019-04-16,NDP,2.3194244281140173
2019-04-17,NDP,2.335488938672623
2019-04-18,NDP,2.3549447003697948
2019-04-19,NDP,2.372783987631067
2019-04-20,NDP,2.383993981260521
2019-04-21,NDP,2.431855633320891
2019-04-22,NDP,2.462432452533658
2019-04-23,NDP,2.4850736959661255
2019-04-24,NDP,2.4397506136072438
2019-04-25,NDP,2.4342116776729115
2019-04-26,NDP,2.3150262535049397
2019-04-27,NDP,2.2442065914194393
2019-04-28,NDP,2.127637791288671
2019-04-29,NDP,2.105254000596002
2019-04-30,NDP,2.0421708048435976
2019-05-01,NDP,2.042104744446507
2019-05-02,NDP,2.017488781324759
2019-05-03,NDP,2.04745382553334
2019-05-04,NDP,2.0530056885273167
2019-05-05,NDP,2.0608386907974396
2019-05-06,NDP,2.084238072838926
2019-05-07,NDP,2.097958245166854
2019-05-08,NDP,2.0347544037831957
2019-05-09,NDP,2.009926274802201
2019-05-10,NDP,1.9886226697582807
2019-05-11,NDP,1.9741434248470981
2019-05-12,NDP,1.9548891330732208
2019-05-13,NDP,2.0122674488742387
2019-05-14,NDP,2.030911326709254
2019-05-15,NDP,1.9760635681997851
2019-05-16,NDP,1.9592041726049185
2019-05-17,NDP,1.945778678402919
2019-05-18,NDP,1.9294177173766722
2019-05-19,NDP,1.914102870000327
2019-05-20,NDP,1.974803912594488
2019-05-21,NDP,1.9886543003015678
2019-05-22,NDP,1.931606047367912
2019-05-23,NDP,1.9993680985313653
2019-05-24,NDP,2.0401279568320922
2019-05-25,NDP,2.06709581704333
2019-05-26,NDP,2.0245609882285076
2019-05-27,NDP,2.08882551368811
2019-05-28,NDP,2.027138855285573
2019-05-29,NDP,1.9478370241960281
2019-05-30,NDP,1.9134944387045643
2019-05-31,NDP,1.8782980152443982
2019-06-01,NDP,1.840865991850285
2019-06-02,NDP,1.8099306145126832
2019-06-03,NDP,1.833906318432248
2019-06-04,NDP,1.8144312909583469
2019-06-05,NDP,1.8826355970032629
2019-06-06,NDP,1.9078529687946038
2019-06-07,NDP,1.923949868968038
2019-06-08,NDP,1.9271230408838647
2019-06-09,NDP,1.9771586664528211
2019-06-10,NDP,1.9970890908038919
2019-06-11,NDP,2.0185268313402096
2019-06-12,NDP,1.9936705502863188
2019-06-13,NDP,1.9946635212961983
2019-06-14,NDP,1.9556131434240924
2019-06-15,NDP,1.9361983675015657
2019-06-16,NDP,1.9196153504121518
2019-06-17,NDP,1.9423393613920361
2019-06-18,NDP,1.939501825890457
2019-06-19,NDP,1.9374106768186838
2019-06-20,NDP,1.9610758524801117
2019-06-21,NDP,2.090110325685061
2019-06-22,NDP,2.167720456149655
2019-06-23,NDP,2.236575797148658
2019-06-24,NDP,2.302777650906639
2019-06-25,NDP,2.338599555740397
2019-06-26,NDP,2.2906549827420952
2019-06-27,NDP,2.298716731204183
2019-06-28,NDP,2.334568355940411
2019-06-29,NDP,2.362142767034766
2019-06-30,NDP,2.451396538519762
2019-07-01,NDP,2.4923149845802706
2019-07-02,NDP,2.5465669262365145
2019-07-03,NDP,2.6186454597246085
2019-07-04,NDP,2.6838440649147888
2019-07-05,NDP,2.6859656466067356
2019-07-06,NDP,2.710638773014956
2019-07-07,NDP,2.7219087499244123
2019-07-08,NDP,2.6142123304712412
2019-07-09,NDP,2.498539862949482
2019-07-10,NDP,2.428628274486694
2019-07-11,NDP,2.3879827972520085
2019-07-12,NDP,2.347402262791789
2019-07-13,NDP,2.32419567823449
2019-07-14,NDP,2.3280788319854393
2019-07-15,NDP,2.3180981948418427
2019-07-16,NDP,2.2863233650246952
2019-07-17,NDP,2.289525812417973
2019-07-18,NDP,2.4163864242079134
2019-07-19,NDP,2.5106251348033592
2019-07-20,NDP,2.573502493912175
2019-07-21,NDP,2.629871375165676
2019-07-22,NDP,2.654211793737065
2019-07-23,NDP,2.6163000238309184
2019-07-24,NDP,2.4762987068033295
2019-07-25,NDP,2.413991145188887
2019-07-26,NDP,2.3606423886922845
2019-07-27,NDP,2.339694351690202
2019-07-28,NDP,2.309326030911373
2019-07-29,NDP,2.41068225009681
2019-07-30,NDP,2.440369785899835
2019-07-31,NDP,2.399680645339089
2019-08-01,NDP,2.367178356904772
2019-08-02,NDP,2.3340573519172496
2019-08-03,NDP,2.3181411653568493
2019-08-04,NDP,2.3034190669902026
2019-08-05,NDP,2.3585377467623005
2019-08-06,NDP,2.374519818108985
2019-08-07,NDP,2.329472161121796
2019-08-08,NDP,2.309500882307926
2019-08-09,NDP,2.291064719768686
2019-08-10,NDP,2.225694692192861
2019-08-11,NDP,2.1888697418578196
2019-08-12,NDP,2.165924086820268
2019-08-13,NDP,2.1393922479450374
2019-08-14,NDP,2.170974245509769
2019-08-15,NDP,2.2474552662091547
2019-08-16,NDP,2.2964508829579486
2019-08-17,NDP,2.403637608697847
2019-08-18,NDP,2.46985555559817
2019-08-19,NDP,2.4702372471166574
2019-08-20,NDP,2.4670215408302942
2019-08-21,NDP,2.5698510531040784
2019-08-22,NDP,2.548695035487151
2019-08-23,NDP,2.5602086695826576
2019-08-24,NDP,2.5611803670445115
2019-08-25,NDP,2.561514146540795
2019-08-26,NDP,2.4588933123944003
2019-08-27,NDP,2.4819150889370407
2019-08-28,NDP,2.4218571658186088
2019-08-29,NDP,2.3561987632724106
2019-08-30,NDP,2.3204063297441038
2019-08-31,NDP,2.2812363429859635
2019-09-01,NDP,2.2444713051991387
2019-09-02,NDP,2.2459396282321835
2019-09-03,NDP,2.2755304179718925
2019-09-04,NDP,2.359610107798392
2019-09-05,NDP,2.4134716092864985
2019-09-06,NDP,2.3716420347902014
2019-09-07,NDP,2.393150061890668
2019-09-08,NDP,2.481326986692238
2019-09-09,NDP,2.450748866863171
2019-09-10,NDP,2.4387659953377097
2019-09-11,NDP,2.518995591809897
2019-09-12,NDP,2.549689403801568
2019-09-13,NDP,NA
2019-09-14,NDP,NA
2016-01-01,Green,NA
2016-01-02,Green,NA
2016-01-03,Green,1.5441992219402285
2016-01-04,Green,1.5263196420749074
2016-01-05,Green,1.5084140786529256
2016-01-06,Green,1.4904876050553841
2016-01-07,Green,1.4725450207728488
2016-01-08,Green,1.2750562311056113
2016-01-09,Green,1.150912490434194
2016-01-10,Green,1.055648873116376
2016-01-11,Green,0.9737000318327244
2016-01-12,Green,0.9039988451632969
2016-01-13,Green,1.015082219150912
2016-01-14,Green,1.0594454032290332
2016-01-15,Green,1.0747039862988959
2016-01-16,Green,1.0763677133121046
2016-01-17,Green,1.0654647424207706
2016-01-18,Green,1.0529630059168986
2016-01-19,Green,1.0553328854942934
2016-01-20,Green,1.0575473339772845
2016-01-21,Green,1.0638027031609976
2016-01-22,Green,1.0701453050334686
2016-01-23,Green,1.0765857548649447
2016-01-24,Green,1.0831309739765707
2016-01-25,Green,1.0897856452889718
2016-01-26,Green,1.0923957983639494
2016-01-27,Green,1.0949419286725461
2016-01-28,Green,1.0974319630830238
2016-01-29,Green,1.099872556506004
2016-01-30,Green,1.0180912045663169
2016-01-31,Green,0.9769016238638468
2016-02-01,Green,0.9321421069684565
2016-02-02,Green,0.8911930178368829
2016-02-03,Green,0.852888210690983
2016-02-04,Green,0.8952787013797845
2016-02-05,Green,0.8984119346196968
2016-02-06,Green,0.9061844659278281
2016-02-07,Green,0.9110245448005798
2016-02-08,Green,0.9139547241525661
2016-02-09,Green,0.9209911698941518
2016-02-10,Green,0.9271897625206261
2016-02-11,Green,0.9327490294500054
2016-02-12,Green,0.9378059770768175
2016-02-13,Green,0.9424591986013438
2016-02-14,Green,0.9036985543047429
2016-02-15,Green,0.8876514787222799
2016-02-16,Green,0.873997366260127
2016-02-17,Green,0.8616170499308577
2016-02-18,Green,0.8500569006205861
2016-02-19,Green,0.8821597533887054
2016-02-20,Green,0.8917079648441094
2016-02-21,Green,0.8989691726071536
2016-02-22,Green,0.9050294933410445
2016-02-23,Green,0.9103209416889616
2016-02-24,Green,0.915069427878672
2016-02-25,Green,0.9194107719243547
2016-02-26,Green,0.9234340827633136
2016-02-27,Green,0.9272014788315011
2016-02-28,Green,0.9307582514377227
2016-02-29,Green,0.9341385885459695
2016-03-01,Green,0.937369020465588
2016-03-02,Green,0.9404706053362123
2016-03-03,Green,0.9434603750237575
2016-03-04,Green,0.9463523256546884
2016-03-05,Green,0.9491581164135612
2016-03-06,Green,0.9518875750487172
2016-03-07,Green,0.9545490715699593
2016-03-08,Green,0.9571497997906031
2016-03-09,Green,0.980605773628526
2016-03-10,Green,1.0042213359057834
2016-03-11,Green,0.8127805918125484
2016-03-12,Green,0.8012829553821298
