date,Party,sd
2017-07-12,Conservative,1.6392570063570033
2017-07-13,Conservative,1.5451381764506003
2017-07-14,Conservative,1.3825394898386267
2017-07-15,Conservative,1.2775694026443423
2017-07-16,Conservative,1.1696171385677128
2017-07-17,Conservative,1.0681530149032734
2017-07-18,Conservative,1.0233906762316427
2017-07-19,Conservative,1.0562423865637218
2017-07-20,Conservative,1.0599610282209047
2017-07-21,Conservative,1.0598396344781744
2017-07-22,Conservative,1.0779812324434763
2017-07-23,Conservative,1.0952733240926702
2017-07-24,Conservative,1.0985251137927534
2017-07-25,Conservative,1.1007311153560722
2017-07-26,Conservative,1.0559830968461308
2017-07-27,Conservative,1.0394339260814702
2017-07-28,Conservative,1.0261391442171228
2017-07-29,Conservative,1.0104332248691699
2017-07-30,Conservative,0.996605389489505
2017-07-31,Conservative,1.0359769415995304
2017-08-01,Conservative,1.0483805972780809
2017-08-02,Conservative,1.0056619095680002
2017-08-03,Conservative,0.9891322433768753
2017-08-04,Conservative,0.9751503494805183
2017-08-05,Conservative,0.9586724584654507
2017-08-06,Conservative,0.9430541285410211
2017-08-07,Conservative,0.9852690975597715
2017-08-08,Conservative,0.9972338837317729
2017-08-09,Conservative,0.9496617828596415
2017-08-10,Conservative,0.9286968944821249
2017-08-11,Conservative,0.9026082547112886
2017-08-12,Conservative,0.8734767971484926
2017-08-13,Conservative,0.8486825112243572
2017-08-14,Conservative,0.9007347631469822
2017-08-15,Conservative,0.9152367236212114
2017-08-16,Conservative,0.925619568273232
2017-08-17,Conservative,0.9459864232988708
2017-08-18,Conservative,0.9654037451614093
2017-08-19,Conservative,0.9644676218464057
2017-08-20,Conservative,0.9719873235386552
2017-08-21,Conservative,0.9685121397763551
2017-08-22,Conservative,0.9521587495836975
2017-08-23,Conservative,0.9050220778222243
2017-08-24,Conservative,0.875110337990419
2017-08-25,Conservative,0.8461130279785818
2017-08-26,Conservative,0.836379274908065
2017-08-27,Conservative,0.7912106010187989
2017-08-28,Conservative,0.7975244082326942
2017-08-29,Conservative,0.7884226501311402
2017-08-30,Conservative,0.742329493622349
2017-08-31,Conservative,0.7117868860926942
2017-09-01,Conservative,0.7196386050648915
2017-09-02,Conservative,0.7074903846056537
2017-09-03,Conservative,0.6941300412527196
2017-09-04,Conservative,0.7196628395260566
2017-09-05,Conservative,0.7298595648576438
2017-09-06,Conservative,0.8063304166477365
2017-09-07,Conservative,0.8703491342609496
2017-09-08,Conservative,0.9199695755954129
2017-09-09,Conservative,0.975383034312778
2017-09-10,Conservative,1.0287845202796875
2017-09-11,Conservative,1.2095273400603386
2017-09-12,Conservative,1.3054016457160627
2017-09-13,Conservative,1.3401265499173556
2017-09-14,Conservative,1.395729917628938
2017-09-15,Conservative,1.4520556299203615
2017-09-16,Conservative,1.310939300957721
2017-09-17,Conservative,1.2642520321476536
2017-09-18,Conservative,1.2855271118054383
2017-09-19,Conservative,1.275638670390557
2017-09-20,Conservative,1.223171076418835
2017-09-21,Conservative,1.195531440865424
2017-09-22,Conservative,1.1708889043893167
2017-09-23,Conservative,1.1527856728347612
2017-09-24,Conservative,1.137347709753982
2017-09-25,Conservative,1.1694122557183546
2017-09-26,Conservative,1.178053629930424
2017-09-27,Conservative,1.1294950885056565
2017-09-28,Conservative,1.1097312451941783
2017-09-29,Conservative,1.09175860738661
2017-09-30,Conservative,1.1760872793800874
2017-10-01,Conservative,1.2262504776814152
2017-10-02,Conservative,1.3305747173756413
2017-10-03,Conservative,1.4030194593471481
2017-10-04,Conservative,1.4202984552694216
2017-10-05,Conservative,1.3569735487201386
2017-10-06,Conservative,1.3292530719002824
2017-10-07,Conservative,1.303410138412989
2017-10-08,Conservative,1.2839356955874568
2017-10-09,Conservative,1.3201421429048383
2017-10-10,Conservative,1.330246703358314
2017-10-11,Conservative,1.3410526419179092
2017-10-12,Conservative,1.3551496413681507
2017-10-13,Conservative,1.3656212528020333
2017-10-14,Conservative,1.372413811218922
2017-10-15,Conservative,1.3789722296892748
2017-10-16,Conservative,1.3855002971269965
2017-10-17,Conservative,1.3880889004214239
2017-10-18,Conservative,1.3771037383166664
2017-10-19,Conservative,1.5514333499770847
2017-10-20,Conservative,1.6658889669324133
2017-10-21,Conservative,1.7836529866266937
2017-10-22,Conservative,1.894915208685641
2017-10-23,Conservative,1.986072003652319
2017-10-24,Conservative,1.907882490446753
2017-10-25,Conservative,1.8309294526349547
2017-10-26,Conservative,1.7791195914749403
2017-10-27,Conservative,1.739364725818941
2017-10-28,Conservative,1.7342569749500363
2017-10-29,Conservative,1.7133402831043107
2017-10-30,Conservative,1.7597897345807347
2017-10-31,Conservative,1.7755196161534745
2017-11-01,Conservative,1.7215992575651093
2017-11-02,Conservative,1.702095239761822
2017-11-03,Conservative,1.7480869299112887
2017-11-04,Conservative,1.7535001086681057
2017-11-05,Conservative,1.756376903169322
2017-11-06,Conservative,1.7744224443298324
2017-11-07,Conservative,1.787263388947213
2017-11-08,Conservative,1.6809236263536764
2017-11-09,Conservative,1.6402737793850346
2017-11-10,Conservative,1.559464603988903
2017-11-11,Conservative,1.5483052108172088
2017-11-12,Conservative,1.5109557017928776
2017-11-13,Conservative,1.5336178446427666
2017-11-14,Conservative,1.5244509611850314
2017-11-15,Conservative,1.5050749563070298
2017-11-16,Conservative,1.4960379543326838
2017-11-17,Conservative,1.4873350785423665
2017-11-18,Conservative,1.4746392108916502
2017-11-19,Conservative,1.4619872485950027
2017-11-20,Conservative,1.5065936446967094
2017-11-21,Conservative,1.5215196025904352
2017-11-22,Conservative,1.4826147547283186
2017-11-23,Conservative,1.4710021561481055
2017-11-24,Conservative,1.4615973154602397
2017-11-25,Conservative,1.489814160835412
2017-11-26,Conservative,1.5080332356162442
2017-11-27,Conservative,1.5793638321983885
2017-11-28,Conservative,1.6203114302646717
2017-11-29,Conservative,1.650410305931075
2017-11-30,Conservative,1.63769315291355
2017-12-01,Conservative,1.6335314079123389
2017-12-02,Conservative,1.6257638402012191
2017-12-03,Conservative,1.6183420073601436
2017-12-04,Conservative,1.6231284248406446
2017-12-05,Conservative,1.6287015683304389
2017-12-06,Conservative,1.618853355521459
2017-12-07,Conservative,1.6242191437479612
2017-12-08,Conservative,1.63687449286143
2017-12-09,Conservative,1.644876001762944
2017-12-10,Conservative,1.6000064742111282
2017-12-11,Conservative,1.751264245407317
2017-12-12,Conservative,1.8157366836347175
2017-12-13,Conservative,1.792724631558875
2017-12-14,Conservative,1.805402556476833
2017-12-15,Conservative,1.8730581925548566
2017-12-16,Conservative,1.760954199035385
2017-12-17,Conservative,1.7210425930073352
2017-12-18,Conservative,1.765732933794175
2017-12-19,Conservative,1.7326199484356966
2017-12-20,Conservative,1.6227669455712035
2017-12-21,Conservative,1.5492122839651983
2017-12-22,Conservative,1.4795712878920209
2017-12-23,Conservative,1.4071860481277696
2017-12-24,Conservative,1.3776157541473837
2017-12-25,Conservative,1.4303430621191278
2017-12-26,Conservative,1.4468734982974225
2017-12-27,Conservative,1.5493748816045867
2017-12-28,Conservative,1.639054250508568
2017-12-29,Conservative,1.7222176546472938
2017-12-30,Conservative,1.7944452584493948
2017-12-31,Conservative,1.8633305953671466
2018-01-01,Conservative,1.8483393996991246
2018-01-02,Conservative,1.853115084136613
2018-01-03,Conservative,1.895331869581947
2018-01-04,Conservative,1.9448772467535431
2018-01-05,Conservative,1.9948063887338257
2018-01-06,Conservative,2.036493551949497
2018-01-07,Conservative,2.0688580863075066
2018-01-08,Conservative,2.0888083049211277
2018-01-09,Conservative,2.123379346692267
2018-01-10,Conservative,2.062528986591115
2018-01-11,Conservative,2.056695187112178
2018-01-12,Conservative,2.056542289487299
2018-01-13,Conservative,2.0386409075438396
2018-01-14,Conservative,2.0033523661580763
2018-01-15,Conservative,2.075663795867302
2018-01-16,Conservative,2.095543126483971
2018-01-17,Conservative,2.0106847661013747
2018-01-18,Conservative,1.9765826075064254
2018-01-19,Conservative,1.947603620283736
2018-01-20,Conservative,1.9121821848500349
2018-01-21,Conservative,2.225277070764662
2018-01-22,Conservative,2.488769110585275
2018-01-23,Conservative,2.6795394894045184
2018-01-24,Conservative,2.6510448674270344
2018-01-25,Conservative,2.6998583193783015
2018-01-26,Conservative,2.4073025459474913
2018-01-27,Conservative,2.267973470081044
2018-01-28,Conservative,2.1504588992131977
2018-01-29,Conservative,2.24934824183497
2018-01-30,Conservative,2.268300679085254
2018-01-31,Conservative,2.169719360133396
2018-02-01,Conservative,2.125220132555222
2018-02-02,Conservative,2.085661464626051
2018-02-03,Conservative,2.04664668708837
2018-02-04,Conservative,2.0094037004998286
2018-02-05,Conservative,2.083128669905379
2018-02-06,Conservative,2.100848897526536
2018-02-07,Conservative,1.9410884629273695
2018-02-08,Conservative,1.8517117289192833
2018-02-09,Conservative,1.7710142836073839
2018-02-10,Conservative,1.6870436458241123
2018-02-11,Conservative,1.6062552268616375
2018-02-12,Conservative,1.7023477311528556
2018-02-13,Conservative,1.7272796422787635
2018-02-14,Conservative,1.680352764314557
2018-02-15,Conservative,1.673068670207965
2018-02-16,Conservative,1.6664243675992612
2018-02-17,Conservative,1.6570509186757083
2018-02-18,Conservative,1.6472432749497883
2018-02-19,Conservative,1.7053615817807724
2018-02-20,Conservative,1.7280187104543834
2018-02-21,Conservative,1.6880955225882013
2018-02-22,Conservative,1.6808323904583289
2018-02-23,Conservative,1.6756964497195224
2018-02-24,Conservative,1.6662684836803645
2018-02-25,Conservative,1.854560792174214
2018-02-26,Conservative,2.3977016249529557
2018-02-27,Conservative,2.7333596725777456
2018-02-28,Conservative,2.829637586909504
2018-03-01,Conservative,3.006984575351006
2018-03-02,Conservative,2.989859201576009
2018-03-03,Conservative,2.7427707902365595
2018-03-04,Conservative,2.657019912306021
2018-03-05,Conservative,2.8117217051504086
2018-03-06,Conservative,2.8807652443607488
2018-03-07,Conservative,2.838283644045604
2018-03-08,Conservative,2.7854795894809845
2018-03-09,Conservative,2.7484143866599204
2018-03-10,Conservative,2.6844012467872016
2018-03-11,Conservative,2.7007031938543693
2018-03-12,Conservative,2.7991867119572067
2018-03-13,Conservative,2.724256607570494
2018-03-14,Conservative,2.7023725010443918
2018-03-15,Conservative,2.706961047369492
2018-03-16,Conservative,2.635607124500276
2018-03-17,Conservative,2.5901910263370267
2018-03-18,Conservative,2.6622168792215986
2018-03-19,Conservative,2.6420234713650945
2018-03-20,Conservative,2.636221638661701
2018-03-21,Conservative,2.546987479862828
2018-03-22,Conservative,2.503090032086489
2018-03-23,Conservative,2.4542263125610653
2018-03-24,Conservative,2.441665717395774
2018-03-25,Conservative,2.4113205451077255
2018-03-26,Conservative,2.450338157584112
2018-03-27,Conservative,2.4433449781209573
2018-03-28,Conservative,2.5875250465615105
2018-03-29,Conservative,2.7002831827822895
2018-03-30,Conservative,2.802341833473862
2018-03-31,Conservative,2.9100897393750964
2018-04-01,Conservative,3.012616984980134
2018-04-02,Conservative,2.965261795674037
2018-04-03,Conservative,2.943576686407922
2018-04-04,Conservative,2.8349207891365893
2018-04-05,Conservative,2.7854617150604475
2018-04-06,Conservative,2.744440103028142
2018-04-07,Conservative,2.707695526334453
2018-04-08,Conservative,2.6748372786665255
2018-04-09,Conservative,2.7537758098749174
2018-04-10,Conservative,2.7792939518667565
2018-04-11,Conservative,2.755490246624416
2018-04-12,Conservative,2.77014838418487
2018-04-13,Conservative,2.786949113391742
2018-04-14,Conservative,2.7785235718964443
2018-04-15,Conservative,2.7795916209644576
2018-04-16,Conservative,2.837990668562011
2018-04-17,Conservative,3.0063804702043813
2018-04-18,Conservative,2.9448521025222876
2018-04-19,Conservative,2.963742136435156
2018-04-20,Conservative,2.976891932185355
2018-04-21,Conservative,2.9792197518815584
2018-04-22,Conservative,2.831950763722877
2018-04-23,Conservative,2.9246924251535154
2018-04-24,Conservative,2.946679970047751
2018-04-25,Conservative,2.8878542373067053
2018-04-26,Conservative,2.7879317206119034
2018-04-27,Conservative,2.7389573072530733
2018-04-28,Conservative,2.663995147019228
2018-04-29,Conservative,2.5918023440487348
2018-04-30,Conservative,2.618621471072178
2018-05-01,Conservative,2.6873435804189922
2018-05-02,Conservative,2.573899781785804
2018-05-03,Conservative,2.536940942518229
2018-05-04,Conservative,2.5057642341553157
2018-05-05,Conservative,2.362379301078636
2018-05-06,Conservative,2.2719847337133405
2018-05-07,Conservative,2.372409275476133
2018-05-08,Conservative,2.4207516629458485
2018-05-09,Conservative,2.3664759696877127
2018-05-10,Conservative,2.455762006856946
2018-05-11,Conservative,2.492918088218331
2018-05-12,Conservative,2.4736907588081505
2018-05-13,Conservative,2.656769173000244
2018-05-14,Conservative,2.832072404759362
2018-05-15,Conservative,2.9443713642281413
2018-05-16,Conservative,2.9282931475708023
2018-05-17,Conservative,2.9701865592184022
2018-05-18,Conservative,2.8033125919553674
2018-05-19,Conservative,2.7438389686063
2018-05-20,Conservative,2.695623120700571
2018-05-21,Conservative,2.779922140572592
2018-05-22,Conservative,2.8035249400075544
2018-05-23,Conservative,2.723615991361863
2018-05-24,Conservative,2.6946846423815844
2018-05-25,Conservative,2.670484693171461
2018-05-26,Conservative,2.64272970080078
2018-05-27,Conservative,2.6163958751517544
2018-05-28,Conservative,2.793279557317114
2018-05-29,Conservative,2.8415486938442047
2018-05-30,Conservative,2.80857952424158
2018-05-31,Conservative,2.811835919075306
2018-06-01,Conservative,2.8133360228664746
2018-06-02,Conservative,2.709881906183356
2018-06-03,Conservative,2.6776810121222665
2018-06-04,Conservative,2.7159617105956793
2018-06-05,Conservative,2.7136346002760208
2018-06-06,Conservative,2.660555959363303
2018-06-07,Conservative,2.646262056749106
2018-06-08,Conservative,2.6350161162890813
2018-06-09,Conservative,2.629291447676946
2018-06-10,Conservative,2.6818535272146677
2018-06-11,Conservative,2.681265562137246
2018-06-12,Conservative,2.686196786204209
2018-06-13,Conservative,2.585315037730328
2018-06-14,Conservative,2.5413155549111126
2018-06-15,Conservative,2.374172413417143
2018-06-16,Conservative,2.3543779864125254
2018-06-17,Conservative,2.2855829984407237
2018-06-18,Conservative,2.3292101709749837
2018-06-19,Conservative,2.317059029716193
2018-06-20,Conservative,2.279783607314788
2018-06-21,Conservative,2.249453270210985
2018-06-22,Conservative,2.2304016828132465
2018-06-23,Conservative,2.205919518730374
2018-06-24,Conservative,2.181854348557337
2018-06-25,Conservative,2.2006516567358156
2018-06-26,Conservative,2.202866463764061
2018-06-27,Conservative,2.1040964358476955
2018-06-28,Conservative,2.055672105746415
2018-06-29,Conservative,2.0121636435183228
2018-06-30,Conservative,2.0211695405848706
2018-07-01,Conservative,1.9989678927155485
2018-07-02,Conservative,2.082522115630939
2018-07-03,Conservative,2.114358392868094
2018-07-04,Conservative,2.0686939700488436
2018-07-05,Conservative,2.0680727403217998
2018-07-06,Conservative,2.0700155213526465
2018-07-07,Conservative,2.0434084797283534
2018-07-08,Conservative,2.0166332852308493
2018-07-09,Conservative,2.0652163270228243
2018-07-10,Conservative,2.065609605651789
2018-07-11,Conservative,1.9630448491601533
2018-07-12,Conservative,2.017998314929902
2018-07-13,Conservative,2.007790966773096
2018-07-14,Conservative,1.9935516767216526
2018-07-15,Conservative,1.9757137146392445
2018-07-16,Conservative,2.0617861713578325
2018-07-17,Conservative,2.0069237455044293
2018-07-18,Conservative,1.9699357163255293
2018-07-19,Conservative,1.9498991983986926
2018-07-20,Conservative,1.9341787922168443
2018-07-21,Conservative,1.9127183378634722
2018-07-22,Conservative,1.892820242435862
2018-07-23,Conservative,1.9223782527814237
2018-07-24,Conservative,1.9341014886028254
2018-07-25,Conservative,1.8665056043608714
2018-07-26,Conservative,1.8398855851048428
2018-07-27,Conservative,1.8173602162826703
2018-07-28,Conservative,1.7736619584388964
2018-07-29,Conservative,1.7308315469091742
2018-07-30,Conservative,1.7649111784113072
2018-07-31,Conservative,1.75761206110102
2018-08-01,Conservative,1.6666201301372312
2018-08-02,Conservative,1.634588316732009
2018-08-03,Conservative,1.6062585940538934
2018-08-04,Conservative,1.5809867603494236
2018-08-05,Conservative,1.5569182899129412
2018-08-06,Conservative,1.605356626612372
2018-08-07,Conservative,1.6126764250144798
2018-08-08,Conservative,1.5351776413226026
2018-08-09,Conservative,1.6215730228849037
2018-08-10,Conservative,1.620827709926403
